forecastData,hist,MAPE,ACC,R2,RRMSE
leadweek_11,2012,0.2895204732036409,0.6842057029577879,0.14361029201374442,30.01907667002799
leadweek_11,2014,0.28253966191303354,0.6953089876355522,0.13660523825440796,30.141600897913467
leadweek_11,2015,0.3135759100992373,0.6266952076560603,-0.08709703912810518,33.82172599509877
leadweek_11,2016,0.31008637577832776,0.5846354200261983,-0.10169501130953473,34.048054527685636
leadweek_11,2010,0.30793893939834716,0.6040670162341296,-0.03609311121224534,33.018778542600415
leadweek_11,2003,0.29226222762074383,0.6909425118921707,0.08476098557750256,31.033365237888905
leadweek_11,2002,0.2981438803255763,0.6469769013095652,0.05932500366643567,31.461643855896643
leadweek_11,2001,0.2900950222856225,0.6452886646206877,0.07610266787584874,31.179810177569887
leadweek_11,1988,0.30338303444519954,0.6059296831071749,-0.018888802580784736,32.74349284995962
leadweek_11,1989,0.2867442891074503,0.6779822230480074,0.12658888498062792,30.315935025075497
leadweek_11,1990,0.2813924074044123,0.7096694044079367,0.12912952381569942,30.27181036616434
leadweek_11,1991,0.292342670318203,0.6809340574904477,0.06300032999651894,31.400121557327775
leadweek_11,2017,0.2956461350020816,0.6577941215297194,0.03495486960744654,31.86657748756231
leadweek_11,1993,0.29435321900366435,0.6700952895254425,0.04607094791288857,31.68251492431961
leadweek_11,1992,0.293491370029649,0.6507938331721759,0.06036271848897734,31.444285457237626
leadweek_11,1995,0.2995133762213839,0.6672710606619917,0.03923535666105937,31.795826358413215
leadweek_11,1996,0.2953193176749154,0.6482805332857382,0.042481296242931066,31.7420698786197
leadweek_11,1997,0.2883079845017049,0.7135448832880311,0.0883422435019019,30.972590174938635
leadweek_11,1998,0.30220968857672104,0.6827191876101444,0.008420257102023432,32.30170401620381
leadweek_11,1999,0.28762711243776273,0.6445514867193726,0.137264140241376,30.130097381694508
leadweek_11,2000,0.28140114456754234,0.6788011833265456,0.1876737976029733,29.236598344379335
leadweek_11,1994,0.30138612136471793,0.6474195653286283,0.010656997175835237,32.265251422830694
leadweek_12,2000,0.28955359876668935,0.6399755171590988,0.13490814161015496,30.171209658512655
leadweek_12,1999,0.2954143050900407,0.606654251552918,0.08003135449491028,31.11344663346804
leadweek_12,1998,0.3132624351269907,0.6192168886553739,-0.10115174799148252,34.039658674138664
leadweek_12,1997,0.2966553277278028,0.6810813739271386,0.04076812383466588,31.77045331180592
leadweek_12,1996,0.3074051287008571,0.6029385968054123,-0.050356782082709106,33.24528285714696
leadweek_12,1989,0.2948337898301661,0.6358118936436932,0.07099020324883143,31.265959232170033
leadweek_12,1994,0.30825821298739636,0.604405702326009,-0.03759796307716767,33.04274856074388
leadweek_12,1993,0.3086475164002903,0.6136730005436138,-0.05855924506508292,33.374840211006614
leadweek_12,1992,0.30112782808416666,0.6024769580789425,0.0032400807442956037,32.38596882479686
leadweek_12,1991,0.31105425772653483,0.5942524572588699,-0.10592145849480428,34.11330151222565
leadweek_12,1990,0.2946376673435129,0.6441080370386255,0.01666111348960231,32.167196888018815
leadweek_12,2001,0.296802325184588,0.6173714911373996,0.03502884262095518,31.865356139530505
leadweek_12,1995,0.3065472188925908,0.6375388624329149,-0.011012315397251449,32.61668604528272
leadweek_12,2002,0.3081083003383018,0.5946455908037375,-0.031086336644654322,32.93890262151305
leadweek_12,2009,0.3080855678317052,0.576200096522262,-0.042306505266799244,33.11763646257627
leadweek_12,2004,0.3071511243042846,0.5930780011453268,-0.03075057625774491,32.93353911372737
leadweek_12,2005,0.3057866289589615,0.6212228897592386,-0.022007902859392692,32.793572993445196
leadweek_12,2006,0.3120041773263608,0.5473199693004508,-0.10353328354845126,34.07644873185473
leadweek_12,2007,0.3174315339754771,0.5039971789084219,-0.1649795492486381,35.012309683848194
leadweek_12,2008,0.3006957678825248,0.6093035178444357,-0.0011987293497095486,32.457999949791315
leadweek_12,2010,0.3162210908331145,0.5668554382990816,-0.11129786590327817,34.19612142619929
leadweek_12,2011,0.2986846776820303,0.6375196983459047,0.061547096834643655,31.424462024064216
leadweek_12,2012,0.2970644412187925,0.6462125992919339,0.08848433211421003,30.970176427117206
leadweek_12,2013,0.29722731378353595,0.6253862212446566,0.05821594423041898,31.480185091971414
leadweek_12,2014,0.29999974985346384,0.6371373611510336,0.005079693062324253,32.356069377383925
leadweek_12,2015,0.33565415144738586,0.532358686963295,-0.2766109510595294,36.651427411255156
leadweek_12,2016,0.32011374028507866,0.5472979499648187,-0.18564115771709822,35.3214272288977
leadweek_12,2017,0.3048854771643985,0.6122143286473942,-0.03167625710923949,32.94832402179054
leadweek_12,2003,0.30169504572687167,0.6480117171651902,0.005181152998957939,32.354419532454344
leadweek_12,1988,0.31140290879715327,0.5546692797382005,-0.0995708641566333,34.01521514291271
